Orthogroup	Amblyomma_aureolatum	Rhipicephalus_bursa	Rhipicephalus_microplus	Rhipicephalus_sanguineus	Rhipicephalus_zambeziensis
OG0001892	sp|Q9W4P5|VA0D1_DROME	tr|A0A023GIW0|A0A023GIW0_AMBTT, tr|B7P918|B7P918_IXOSC, tr|L7MB75|L7MB75_RHIPC			sp|Q9W4P5|VA0D1_DROME
OG0001893	sp|Q25532|VATG_MANSE	tr|L7M2D5|L7M2D5_RHIPC, tr|V5HCG6|V5HCG6_IXORI		sp|Q25532|VATG_MANSE	sp|Q25532|VATG_MANSE
OG0001894	sp|Q6MG08|ABCF1_RAT	tr|B7PM08|B7PM08_IXOSC, tr|L7M9X4|L7M9X4_RHIPC		sp|Q6P542|ABCF1_MOUSE	sp|Q767L0|ABCF1_PIG
OG0001895	sp|Q9U5N1|VATC_MANSE	tr|A0A023GJJ0|A0A023GJJ0_AMBTT, tr|L7M7S4|L7M7S4_RHIPC		sp|Q9U5N1|VATC_MANSE	sp|Q9U5N1|VATC_MANSE
OG0001896	sp|P25169|AT1B1_ARTSF	tr|A0A023GE75|A0A023GE75_AMBTT, tr|A0A023GHE3|A0A023GHE3_AMBTT		sp|P25169|AT1B1_ARTSF	sp|P25169|AT1B1_ARTSF
OG0001897	sp|Q9UG63|ABCF2_HUMAN	tr|B7Q3I4|B7Q3I4_IXOSC, tr|L7M9Y7|L7M9Y7_RHIPC		sp|Q99LE6|ABCF2_MOUSE	sp|Q99LE6|ABCF2_MOUSE
OG0001898	sp|P31401|VATB_MANSE	tr|A0A023GNM2|A0A023GNM2_AMBTT, tr|L7M782|L7M782_RHIPC		sp|P31401|VATB_MANSE	sp|P31401|VATB_MANSE
OG0001899	sp|P81103|VA0E1_BOVIN, sp|Q20591|VA0E_CAEEL, sp|Q5EB76|VA0E2_RAT	tr|A0A023G3Q7|A0A023G3Q7_AMBTT			sp|P81103|VA0E1_BOVIN
OG0001900	sp|C9D7C2|CAC1A_APIME	tr|B7PXF2|B7PXF2_IXOSC, tr|V5GUC4|V5GUC4_IXORI		sp|P22002|CAC1C_RAT	sp|C9D7C2|CAC1A_APIME
OG0001901	sp|Q7SYH5|SC5A8_XENLA, sp|Q8BYF6|SC5A8_MOUSE, sp|Q8N695|SC5A8_HUMAN				sp|Q7SYH5|SC5A8_XENLA, sp|Q8N695|SC5A8_HUMAN
OG0001902	sp|Q8CIW6|S26A6_MOUSE, sp|Q9BXS9|S26A6_HUMAN, sp|Q9JKQ2|S26A5_MERUN				sp|Q8CIW6|S26A6_MOUSE, sp|Q9BXS9|S26A6_HUMAN
OG0001903	sp|Q5ZJU0|MOT9_CHICK, sp|Q7RTY1|MOT9_HUMAN, sp|Q7TM99|MOT9_MOUSE				sp|Q7RTY1|MOT9_HUMAN, sp|Q7TM99|MOT9_MOUSE
OG0001904	sp|Q921A2|MYCT_RAT, sp|Q96QE2|MYCT_HUMAN	tr|L7M7I2|L7M7I2_RHIPC, tr|L7MDM9|L7MDM9_RHIPC			sp|Q96QE2|MYCT_HUMAN
OG0001905	sp|Q0P5A0|KCNK1_BOVIN, sp|Q6Q1P3|KCNKI_RAT	tr|B7PEM3|B7PEM3_IXOSC, tr|B7PY60|B7PY60_IXOSC			sp|Q5UE96|KCNK1_RABIT
OG0001906	sp|Q5RC98|S38AA_PONAB, sp|Q6PCF9|S38AA_XENLA	tr|A0A023GD82|A0A023GD82_AMBTT, tr|L7LVY7|L7LVY7_RHIPC			sp|E9PT23|S38AA_RAT
OG0001907	sp|Q1EHB4|SC5AC_HUMAN, sp|Q49B93|SC5AC_MOUSE				sp|Q1EHB4|SC5AC_HUMAN, sp|Q49B93|SC5AC_MOUSE, sp|Q7T384|SC5AC_DANRE
OG0001908	sp|Q9VGH7|CLCN2_DROME	tr|A0A023G5C4|A0A023G5C4_AMBTT, tr|L7MH18|L7MH18_RHIPC, tr|V5H8B1|V5H8B1_IXORI			sp|Q9VGH7|CLCN2_DROME
OG0001909	sp|O43315|AQP9_HUMAN, sp|Q9JJJ3|AQP9_MOUSE			sp|Q9JJJ3|AQP9_MOUSE	sp|O43315|AQP9_HUMAN, sp|P56627|AQP9_RAT
OG0001910	sp|A0JPN2|S39A4_RAT	tr|B7PWR1|B7PWR1_IXOSC, tr|V5HBB2|V5HBB2_IXORI, tr|V5HQM5|V5HQM5_IXORI			sp|A0JPN2|S39A4_RAT
OG0001911	sp|Q9VCR7|CTNS_DROME	tr|L7MDL9|L7MDL9_RHIPC, tr|L7MIQ4|L7MIQ4_RHIPC, tr|V5HHB1|V5HHB1_IXORI			sp|Q9VCR7|CTNS_DROME
OG0001912	sp|Q5I0B2|ZNT6_XENTR	tr|A0A023G492|A0A023G492_AMBTT, tr|A0A090XBU9|A0A090XBU9_IXORI, tr|L7LTP1|L7LTP1_RHIPC			sp|Q5I0B2|ZNT6_XENTR
OG0001913	sp|P09131|P3_HUMAN	tr|B7QN94|B7QN94_IXOSC, tr|L7M0Z8|L7M0Z8_RHIPC, tr|L7M367|L7M367_RHIPC			sp|P21129|P3_MOUSE
OG0001914	sp|P70187|MF14A_MOUSE	tr|A0A023GNP3|A0A023GNP3_AMBTT, tr|B7PEI3|B7PEI3_IXOSC, tr|L7MAH6|L7MAH6_RHIPC			sp|P70187|MF14A_MOUSE
OG0001915	sp|Q6PGC7|S35E3_MOUSE	tr|A0A023GD29|A0A023GD29_AMBTT, tr|L7LXI2|L7LXI2_RHIPC, tr|L7LYU7|L7LYU7_RHIPC			sp|Q1JQ66|S35E3_DANRE
OG0001916	sp|Q5PQZ3|ZNT9_DANRE	tr|A0A023G201|A0A023G201_AMBPA, tr|G3MM80|G3MM80_AMBMU, tr|L7MM66|L7MM66_RHIPC			sp|Q5PQZ3|ZNT9_DANRE
OG0001917	sp|Q4R3Y4|S27A4_MACFA	tr|L7M7X0|L7M7X0_RHIPC		sp|Q6P1M0|S27A4_HUMAN	sp|Q60714|S27A1_MOUSE, sp|Q6P1M0|S27A4_HUMAN
OG0001918	sp|P13808|B3A2_MOUSE	tr|L7LUS6|L7LUS6_RHIPC, tr|L7LX64|L7LX64_RHIPC, tr|L7MFQ7|L7MFQ7_RHIPC			sp|P13808|B3A2_MOUSE
OG0001919	sp|Q3U481|MFS12_MOUSE	tr|A0A023FK59|A0A023FK59_AMBCJ, tr|A0A023GIK3|A0A023GIK3_AMBTT, tr|L7M8D3|L7M8D3_RHIPC			sp|Q6NUT3|MFS12_HUMAN
OG0001920	sp|O54827|AT10A_MOUSE	tr|A0A023FEL2|A0A023FEL2_AMBCJ, tr|B7PFI0|B7PFI0_IXOSC, tr|L7LXG1|L7LXG1_RHIPC			sp|O54827|AT10A_MOUSE
OG0001921	sp|Q9V3A4|CSUP_DROME	tr|L7M7D1|L7M7D1_RHIPC, tr|V5H9R4|V5H9R4_IXORI		sp|Q9V3A4|CSUP_DROME	sp|Q31125|S39A7_MOUSE
OG0001922	sp|Q9Y2Q0|AT8A1_HUMAN	tr|L7MEH3|L7MEH3_RHIPC, tr|V5HIQ3|V5HIQ3_IXORI			sp|P70704|AT8A1_MOUSE, sp|Q9Y2Q0|AT8A1_HUMAN
OG0001923	sp|P55096|ABCD3_MOUSE	tr|L7LVE0|L7LVE0_RHIPC, tr|L7M2J5|L7M2J5_RHIPC, tr|L7MFK3|L7MFK3_RHIPC			sp|P55096|ABCD3_MOUSE
OG0001924	sp|Q16720|AT2B3_HUMAN	tr|A0A023FKH4|A0A023FKH4_AMBCJ, tr|L7MEM2|L7MEM2_RHIPC		sp|G5E829|AT2B1_MOUSE	sp|Q16720|AT2B3_HUMAN
OG0001925	sp|Q5M7W4|TMC5_RAT	tr|A0A023G5Z6|A0A023G5Z6_AMBTT, tr|B7P0P9|B7P0P9_IXOSC, tr|V5I2E6|V5I2E6_IXORI			sp|Q6UXY8|TMC5_HUMAN
OG0001926	sp|P51792|CLCN3_RAT	tr|A0A023FL84|A0A023FL84_AMBCJ, tr|A0A023FLB5|A0A023FLB5_AMBCJ, tr|A0A023GNS6|A0A023GNS6_AMBTT			sp|P51792|CLCN3_RAT
OG0001927	sp|O15439|MRP4_HUMAN	tr|A0A023FMD8|A0A023FMD8_AMBCJ, tr|A0A023FVK8|A0A023FVK8_AMBPA, tr|B7PPK4|B7PPK4_IXOSC, tr|V5I282|V5I282_IXORI			
OG0001928	sp|Q07837|SLC31_HUMAN	tr|L7M7H7|L7M7H7_RHIPC, tr|L7MA65|L7MA65_RHIPC		sp|Q91WV7|SLC31_MOUSE	sp|Q91WV7|SLC31_MOUSE
OG0001929	sp|Q5XIJ5|AB17A_RAT, sp|Q5ZJX1|AB17C_CHICK	tr|A0A023GHS0|A0A023GHS0_AMBTT, tr|L7M6J8|L7M6J8_RHIPC			sp|Q5ZJX1|AB17C_CHICK
OG0001930	sp|O80763|NRX1_ARATH	tr|L7M293|L7M293_RHIPC, tr|L7M653|L7M653_RHIPC		sp|Q9D531|NXNL2_MOUSE	sp|Q9D531|NXNL2_MOUSE
OG0001931	sp|P63033|RHES_RAT, sp|Q96D21|RHES_HUMAN	tr|L7M561|L7M561_RHIPC			sp|P63033|RHES_RAT, sp|Q96D21|RHES_HUMAN
OG0001932	sp|Q3ZBE6|TM135_BOVIN, sp|Q6GQ39|TM135_XENLA	tr|B7P253|B7P253_IXOSC, tr|V5HNV9|V5HNV9_IXORI			sp|Q3ZBE6|TM135_BOVIN
OG0001933	sp|O33752|Y175_SYNP2	tr|A0A023G9A9|A0A023G9A9_AMBTT, tr|B7PKG2|B7PKG2_IXOSC, tr|V5I3V4|V5I3V4_IXORI			sp|P74615|Y1483_SYNY3
OG0001934	sp|Q8BJH1|ZC21A_MOUSE	tr|A0A023G517|A0A023G517_AMBTT, tr|G3MLN5|G3MLN5_AMBMU, tr|L7M6D8|L7M6D8_RHIPC, tr|L7MJ48|L7MJ48_RHIPC			
OG0001935	sp|Q9JKA5|GPA33_MOUSE	tr|A0A034WXD5|A0A034WXD5_RHIMP, tr|B7PA78|B7PA78_IXOSC, tr|G3MIG3|G3MIG3_AMBMU, tr|V5IDL1|V5IDL1_IXORI			
OG0001936	sp|Q8BH16|FBXL2_MOUSE, sp|Q96IG2|FXL20_HUMAN, sp|Q9CZV8|FXL20_MOUSE	tr|L7MAU1|L7MAU1_RHIPC			sp|Q5R3Z8|FBXL2_PONAB
OG0001937	sp|Q09225|NRF6_CAEEL	tr|A0A023FY43|A0A023FY43_AMBPA, tr|A0A023GG30|A0A023GG30_AMBTT, tr|L7LX95|L7LX95_RHIPC			sp|Q09225|NRF6_CAEEL
OG0001938	sp|O15417|TNC18_HUMAN	tr|B7PMA8|B7PMA8_IXOSC, tr|L7LVC4|L7LVC4_RHIPC, tr|L7MIV8|L7MIV8_RHIPC, tr|L7MJK6|L7MJK6_RHIPC			
OG0001939	sp|Q5RF24|WDR13_PONAB	tr|G3MFB6|G3MFB6_AMBMU, tr|L7M8K3|L7M8K3_RHIPC, tr|V5I0Q5|V5I0Q5_IXORI			sp|Q91V09|WDR13_MOUSE
OG0001940	sp|Q28HY5|CP072_XENTR	tr|A0A023GHF3|A0A023GHF3_AMBTT, tr|L7M1B0|L7M1B0_RHIPC, tr|V5HES3|V5HES3_IXORI			sp|Q28HY5|CP072_XENTR
OG0001941	sp|O54826|AF10_MOUSE	tr|L7LV03|L7LV03_RHIPC, tr|L7LVS8|L7LVS8_RHIPC			sp|O54826|AF10_MOUSE, sp|P55197|AF10_HUMAN
OG0001942	sp|Q6PAV5|CARFB_XENLA, sp|Q8BY02|NKRF_MOUSE	tr|L7M648|L7M648_RHIPC, tr|L7MEU5|L7MEU5_RHIPC			sp|Q8BY02|NKRF_MOUSE
OG0001943	sp|Q9NP66|HM20A_HUMAN	tr|L7LRG4|L7LRG4_RHIPC, tr|L7LT47|L7LT47_RHIPC, tr|L7LWR2|L7LWR2_RHIPC			sp|Q9NP66|HM20A_HUMAN
OG0001944	sp|Q96AB6|NTAN1_HUMAN	tr|A0A023GI48|A0A023GI48_AMBTT, tr|B7QGD9|B7QGD9_IXOSC, tr|L7M5P6|L7M5P6_RHIPC			sp|Q96AB6|NTAN1_HUMAN
OG0001945	sp|Q6P4S8|INT1_MOUSE	tr|A0A023FFZ0|A0A023FFZ0_AMBCJ, tr|B7PNY5|B7PNY5_IXOSC, tr|L7M902|L7M902_RHIPC			sp|Q6P4S8|INT1_MOUSE
OG0001946	sp|Q178L7|SDHF2_AEDAE	tr|L7M160|L7M160_RHIPC, tr|V5I2M7|V5I2M7_IXORI		sp|B3N8S9|SDF2A_DROER	sp|B4N665|SDF2B_DROWI
OG0001947	sp|Q5ZK21|INT14_CHICK, sp|Q66KD9|INT14_XENTR	tr|A0A023GGE2|A0A023GGE2_AMBTT, tr|L7M8J3|L7M8J3_RHIPC			sp|Q66KD9|INT14_XENTR
OG0001948	sp|B2KIQ4|WDR76_RHIFE, sp|Q9H967|WDR76_HUMAN	tr|A0A023GFH0|A0A023GFH0_AMBTT, tr|B7QCD1|B7QCD1_IXOSC			sp|A6PWY4|WDR76_MOUSE
OG0001949	sp|Q92963|RIT1_HUMAN	tr|A0A023GIU9|A0A023GIU9_AMBTT, tr|B7PNH3|B7PNH3_IXOSC, tr|L7M7Q2|L7M7Q2_RHIPC			sp|Q92963|RIT1_HUMAN
OG0001950	sp|Q91V83|TTI1_MOUSE	tr|B7Q1T4|B7Q1T4_IXOSC, tr|L7LV32|L7LV32_RHIPC, tr|L7MKN1|L7MKN1_RHIPC			sp|O43156|TTI1_HUMAN
OG0001951	sp|Q91W34|RUSF1_MOUSE	tr|B7PZ23|B7PZ23_IXOSC, tr|L7MAP7|L7MAP7_RHIPC		sp|Q91W34|RUSF1_MOUSE	sp|Q91W34|RUSF1_MOUSE
OG0001952	sp|Q6P9Z4|FEM1A_DANRE, sp|Q9VFD5|FEM1A_DROME	tr|L7M7G2|L7M7G2_RHIPC			sp|Q96JP0|FEM1C_HUMAN, sp|Q9VFD5|FEM1A_DROME
OG0001953	sp|Q6AYQ8|FAHD1_RAT	tr|L7M6J6|L7M6J6_RHIPC, tr|L7M6K1|L7M6K1_RHIPC		sp|Q8R0F8|FAHD1_MOUSE	sp|Q6AYQ8|FAHD1_RAT
OG0001954	sp|Q9VAY7|FAM50_DROME	tr|A0A023GHT6|A0A023GHT6_AMBTT, tr|L7M8M4|L7M8M4_RHIPC			sp|Q299F9|FAM50_DROPS, sp|Q9VAY7|FAM50_DROME
OG0001955	sp|Q9VH39|NDUF4_DROME	tr|A0A023FRN7|A0A023FRN7_AMBCJ, tr|B7QDT8|B7QDT8_IXOSC, tr|L7M3Z1|L7M3Z1_RHIPC			sp|Q5R4R9|NDUF4_PONAB
OG0001956	sp|Q58DT8|WDR55_BOVIN	tr|L7MGN4|L7MGN4_RHIPC, tr|L7MGW1|L7MGW1_RHIPC		sp|B2ZZS9|WDR55_ORYLA	sp|B2ZZS9|WDR55_ORYLA
OG0001957	sp|A4QNP0|TOX4_XENTR, sp|O94900|TOX_HUMAN	tr|B7P717|B7P717_IXOSC, tr|L7LZS7|L7LZS7_RHIPC			sp|O15405|TOX3_HUMAN
OG0001958	sp|Q9VB74|NKAP_DROME	tr|A0A023FKE3|A0A023FKE3_AMBCJ, tr|F0J952|F0J952_AMBVA, tr|L7M699|L7M699_RHIPC			sp|Q5M9Q1|NKAPL_HUMAN
OG0001959	sp|A4QNC6|F136A_XENTR	tr|A0A023GE07|A0A023GE07_AMBTT, tr|L7LZE5|L7LZE5_RHIPC		sp|Q9CR98|F136A_MOUSE	sp|A4QNC6|F136A_XENTR
OG0001960	sp|Q96HW7|INT4_HUMAN	tr|B7QNR7|B7QNR7_IXOSC, tr|L7M7B4|L7M7B4_RHIPC, tr|V5HG76|V5HG76_IXORI			sp|Q96HW7|INT4_HUMAN
OG0001961	sp|Q3T0G5|PLPHP_BOVIN	tr|L7M5G6|L7M5G6_RHIPC, tr|V5HI80|V5HI80_IXORI		sp|Q3T0G5|PLPHP_BOVIN	sp|Q3T0G5|PLPHP_BOVIN
OG0001962	sp|Q29K06|GTPBA_DROPS	tr|B7PGB6|B7PGB6_IXOSC, tr|L7M7T7|L7M7T7_RHIPC, tr|L7MID5|L7MID5_RHIPC			sp|A4D1E9|GTPBA_HUMAN
OG0001963	sp|Q4KLE6|NT1AB_XENLA	tr|B7PCP5|B7PCP5_IXOSC, tr|L7MFU6|L7MFU6_RHIPC			sp|Q2T9N3|NTM1A_BOVIN, sp|Q8R2U4|NTM1A_MOUSE
OG0001964	sp|Q08CA1|GDPP1_DANRE	tr|A0A023FKZ3|A0A023FKZ3_AMBCJ, tr|L7MM46|L7MM46_RHIPC, tr|V5IF92|V5IF92_IXORI			sp|Q08CA1|GDPP1_DANRE
OG0001965	sp|B2RXC1|TPC11_MOUSE	tr|B7P2U2|B7P2U2_IXOSC, tr|V5H9T5|V5H9T5_IXORI, tr|V5IBP0|V5IBP0_IXORI			sp|B2RXC1|TPC11_MOUSE
OG0001966	sp|B7PS00|LIS1_IXOSC	tr|A0A023FL43|A0A023FL43_AMBCJ, tr|A0A023GJT6|A0A023GJT6_AMBTT		sp|B7PS00|LIS1_IXOSC	sp|B7PS00|LIS1_IXOSC
OG0001967	sp|Q3U3D7|T131L_MOUSE, sp|Q92545|TM131_HUMAN	tr|A0A023G8N5|A0A023G8N5_AMBTT, tr|L7LVF9|L7LVF9_RHIPC			sp|O70472|TM131_MOUSE
OG0001968	sp|Q7TSL3|FBX11_RAT	tr|A0A023GLY2|A0A023GLY2_AMBTT, tr|L7MF40|L7MF40_RHIPC, tr|L7MKH5|L7MKH5_RHIPC			sp|Q7TPD1|FBX11_MOUSE
OG0001969	sp|Q99614|TTC1_HUMAN	tr|A0A023G6X7|A0A023G6X7_AMBTT, tr|L7LYW4|L7LYW4_RHIPC		sp|Q3ZBR5|TTC1_BOVIN	sp|Q3ZBR5|TTC1_BOVIN
OG0001970	sp|Q6AXJ7|F199X_DANRE	tr|A0A023FEQ4|A0A023FEQ4_AMBCJ, tr|L7LWV6|L7LWV6_RHIPC, tr|V5GVT1|V5GVT1_IXORI			sp|Q6AXJ7|F199X_DANRE
OG0001971	sp|Q8NBR6|MINY2_HUMAN	tr|A0A023GLX4|A0A023GLX4_AMBTT, tr|B7Q817|B7Q817_IXOSC, tr|L7LSP7|L7LSP7_RHIPC			sp|Q8NBR6|MINY2_HUMAN
OG0001972	sp|Q08DY8|ATG13_BOVIN	tr|L7LSX1|L7LSX1_RHIPC, tr|L7M5N2|L7M5N2_RHIPC, tr|L7MH12|L7MH12_RHIPC			sp|Q91YI1|ATG13_MOUSE
OG0001973	sp|Q6DGR4|HGH1_DANRE	tr|A0A023GJ25|A0A023GJ25_AMBTT, tr|L7LVP0|L7LVP0_RHIPC, tr|L7M1Q9|L7M1Q9_RHIPC			sp|Q8C3I8|HGH1_MOUSE
OG0001974	sp|Q8WNV7|DHRS4_PIG	tr|L7M1Z3|L7M1Z3_RHIPC, tr|L7MK19|L7MK19_RHIPC		sp|Q8SPU8|DHRS4_BOVIN	sp|Q9GKX2|DHRS4_RABIT
OG0001975	sp|P0C755|DP71L_ASFM2	tr|A0A023FNM1|A0A023FNM1_AMBCJ, tr|A0A023G0U4|A0A023G0U4_AMBPA, tr|A0A023GBB1|A0A023GBB1_AMBTT			sp|P0C755|DP71L_ASFM2
OG0001976	sp|P48555|RALA_DROME	tr|A0A023GFC7|A0A023GFC7_AMBTT, tr|L7M7C9|L7M7C9_RHIPC		sp|P48555|RALA_DROME	sp|P48555|RALA_DROME
OG0001977	sp|Q6FIF0|ZFAN6_HUMAN	tr|A0A023FUZ9|A0A023FUZ9_AMBPA, tr|L7M4G5|L7M4G5_RHIPC			sp|O76080|ZFAN5_HUMAN, sp|Q6DGF4|ZFAN6_RAT
OG0001978	sp|Q7ZUX3|WIPI4_DANRE	tr|B7Q7U9|B7Q7U9_IXOSC, tr|L7LSJ8|L7LSJ8_RHIPC, tr|L7MB48|L7MB48_RHIPC			sp|Q7ZUX3|WIPI4_DANRE
OG0001979	sp|Q9P287|BCCIP_HUMAN	tr|L7M852|L7M852_RHIPC, tr|V5HM55|V5HM55_IXORI		sp|Q2NL37|BCCIP_BOVIN	sp|Q9P287|BCCIP_HUMAN
OG0001980	sp|Q5ZML5|LSM12_CHICK	tr|A0A023GIB2|A0A023GIB2_AMBTT, tr|L7M0X6|L7M0X6_RHIPC, tr|L7M508|L7M508_RHIPC			sp|Q5ZML5|LSM12_CHICK
OG0001981	sp|Q28EL0|CCYL1_XENTR	tr|A0A023GIJ8|A0A023GIJ8_AMBTT, tr|F0J9A1|F0J9A1_AMBVA, tr|L7M8Q3|L7M8Q3_RHIPC			sp|Q28EL0|CCYL1_XENTR
OG0001982	sp|Q28BX9|C2CD5_XENTR	tr|G3MGX8|G3MGX8_AMBMU, tr|L7LZB3|L7LZB3_RHIPC, tr|L7MB47|L7MB47_RHIPC			sp|Q28BX9|C2CD5_XENTR
OG0001983	sp|A1Z9A8|PTCD3_DROME	tr|A0A023GLS1|A0A023GLS1_AMBTT, tr|L7MD05|L7MD05_RHIPC		sp|A1Z9A8|PTCD3_DROME	sp|A1Z9A8|PTCD3_DROME
OG0001984	sp|Q640R7|RAP1B_XENTR	tr|F0JA75|F0JA75_AMBVA		sp|Q640R7|RAP1B_XENTR	sp|P22123|RAPA_DIPOM, sp|Q640R7|RAP1B_XENTR
OG0001985	sp|Q9DBR4|APBB2_MOUSE	tr|B7Q7A0|B7Q7A0_IXOSC, tr|L7LT57|L7LT57_RHIPC, tr|L7LY96|L7LY96_RHIPC			sp|Q9BKZ9|FEH1_CAEEL
OG0001986	sp|Q5RE08|FBX22_PONAB	tr|B7QLI7|B7QLI7_IXOSC, tr|L7LWV7|L7LWV7_RHIPC, tr|V5HA59|V5HA59_IXORI			sp|Q78JE5|FBX22_MOUSE
OG0001987	sp|Q5SPP5|EFR3B_DANRE	tr|A0A023GLY4|A0A023GLY4_AMBTT, tr|L7M9J5|L7M9J5_RHIPC, tr|L7MKD4|L7MKD4_RHIPC			sp|Q5SPP5|EFR3B_DANRE
OG0001988	sp|B0W2W6|MAEL_CULQU	tr|L7LV83|L7LV83_RHIPC, tr|L7LVM0|L7LVM0_RHIPC		sp|Q16YA8|MAEL_AEDAE	sp|B0W2W6|MAEL_CULQU
OG0001989	sp|Q921J2|RHEB_MOUSE	tr|F0J977|F0J977_AMBVA, tr|L7M4N6|L7M4N6_RHIPC, tr|V5HZ73|V5HZ73_IXORI			sp|Q921J2|RHEB_MOUSE
OG0001990	sp|Q5F499|OPA1_CHICK	tr|A0A023GM90|A0A023GM90_AMBTT, tr|L7M632|L7M632_RHIPC		sp|Q5F499|OPA1_CHICK	sp|Q5F499|OPA1_CHICK
OG0001991	sp|Q9GK13|MUTA_BOVIN	tr|L7MEX7|L7MEX7_RHIPC, tr|L7MFZ9|L7MFZ9_RHIPC		sp|Q9GK13|MUTA_BOVIN	sp|P16332|MUTA_MOUSE
OG0001992	sp|Q6PCT3|TPD54_RAT			sp|O43399|TPD54_HUMAN, sp|P55327|TPD52_HUMAN	sp|O43399|TPD54_HUMAN, sp|P55327|TPD52_HUMAN
OG0001993	sp|Q7Z4Q2|HEAT3_HUMAN	tr|A0A023GFP7|A0A023GFP7_AMBTT, tr|L7M7W4|L7M7W4_RHIPC		sp|Q7Z4Q2|HEAT3_HUMAN	sp|Q7Z4Q2|HEAT3_HUMAN
OG0001994	sp|B0XKF3|RTCB2_CULQU, sp|Q9VIW7|RTCB_DROME	tr|A0A023GCS6|A0A023GCS6_AMBTT		sp|Q9VIW7|RTCB_DROME	sp|Q5E9T9|RTCB_BOVIN
OG0001995	sp|Q810B6|ANFY1_MOUSE	tr|A0A023GFZ3|A0A023GFZ3_AMBTT, tr|L7MHG9|L7MHG9_RHIPC, tr|L7MHY9|L7MHY9_RHIPC			sp|Q810B6|ANFY1_MOUSE
OG0001996	sp|Q3UHA3|SPTCS_MOUSE	tr|B7Q8P5|B7Q8P5_IXOSC, tr|L7LZ16|L7LZ16_RHIPC, tr|V5GEP4|V5GEP4_IXORI			sp|Q3UHA3|SPTCS_MOUSE
OG0001997	sp|Q6ZQ38|CAND1_MOUSE	tr|B7P9L0|B7P9L0_IXOSC, tr|L7M744|L7M744_RHIPC		sp|Q6ZQ38|CAND1_MOUSE	sp|Q5R6L5|CAND1_PONAB
OG0001998	sp|Q8NC51|PAIRB_HUMAN	tr|A0A023FVL7|A0A023FVL7_AMBPA, tr|A0A023GK58|A0A023GK58_AMBTT		sp|Q8NC51|PAIRB_HUMAN	sp|Q8NC51|PAIRB_HUMAN
OG0001999	sp|O00560|SDCB1_HUMAN	tr|L7M684|L7M684_RHIPC, tr|L7MIB2|L7MIB2_RHIPC			sp|O00560|SDCB1_HUMAN, sp|O08992|SDCB1_MOUSE
OG0002000	sp|P35637|FUS_HUMAN	tr|L7M7B6|L7M7B6_RHIPC, tr|V5HZN0|V5HZN0_IXORI			sp|Q01844|EWS_HUMAN, sp|Q61545|EWS_MOUSE
OG0002001	sp|Q9D1L0|CHCH2_MOUSE	tr|A0A023FDL7|A0A023FDL7_AMBCJ, tr|A0A023GDA7|A0A023GDA7_AMBTT			sp|Q9D1L0|CHCH2_MOUSE, sp|Q9Y6H1|CHCH2_HUMAN
OG0002002	sp|Q8BHK1|NIPA1_MOUSE	tr|A0A023GBI4|A0A023GBI4_AMBTT, tr|B7PSZ7|B7PSZ7_IXOSC, tr|G3MG01|G3MG01_AMBMU			sp|Q3SWX0|NIPA2_BOVIN
OG0002003	sp|Q9D0U9|ARV1_MOUSE	tr|A0A090XD46|A0A090XD46_IXORI, tr|B7PSH5|B7PSH5_IXOSC, tr|L7M569|L7M569_RHIPC			sp|Q9D0U9|ARV1_MOUSE
OG0002004	sp|Q8BTV1|TUSC3_MOUSE	tr|A0A023GN01|A0A023GN01_AMBTT, tr|L7M4P0|L7M4P0_RHIPC		sp|Q8BTV1|TUSC3_MOUSE	sp|Q8BTV1|TUSC3_MOUSE
OG0002005	sp|Q7RTS5|OTOP3_HUMAN, sp|Q7RTS6|OTOP2_HUMAN, sp|Q80SX5|OTOP2_MOUSE				sp|Q7RTS5|OTOP3_HUMAN, sp|Q80SX5|OTOP2_MOUSE
OG0002006	sp|Q6NS09|TM45B_XENLA, sp|Q6P0S3|TM45B_DANRE	tr|L7M0A9|L7M0A9_RHIPC			sp|Q5XGD7|TM45B_XENTR, sp|Q6NS09|TM45B_XENLA
OG0002007	sp|Q3T904|ATG9A_BOVIN, sp|Q5FWU3|ATG9A_RAT	tr|A0A023GGF6|A0A023GGF6_AMBTT, tr|L7LVL0|L7LVL0_RHIPC			sp|Q3T904|ATG9A_BOVIN
OG0002008	sp|O14657|TOR1B_HUMAN	tr|A0A023G8U9|A0A023G8U9_AMBTT, tr|L7MFB9|L7MFB9_RHIPC		sp|O14657|TOR1B_HUMAN	sp|Q9ER41|TOR1B_MOUSE
OG0002009	sp|Q9VY86|TM2D2_DROME	tr|A0A023FU06|A0A023FU06_AMBCJ, tr|A0A023G6B2|A0A023G6B2_AMBTT, tr|L7MED9|L7MED9_RHIPC			sp|Q9VY86|TM2D2_DROME
OG0002010	sp|Q6DE06|TM2D3_XENLA	tr|A0A023FRA0|A0A023FRA0_AMBCJ, tr|A0A023G967|A0A023G967_AMBTT, tr|B7QMU2|B7QMU2_IXOSC			sp|Q6DE06|TM2D3_XENLA
OG0002011	sp|Q8BH98|MBOA1_MOUSE	tr|B7PIF5|B7PIF5_IXOSC, tr|L7M1T5|L7M1T5_RHIPC, tr|V5IHX9|V5IHX9_IXORI			sp|Q3T1J2|MBOA2_RAT
