Uniprot ID,Cluster ID
A0A023GNI9,UniRef90_Q8STG9
A0A023GNJ1,UniRef90_A0A023GNJ1
A0A023GNJ9,UniRef90_A0A023GNJ9
A0A023GNK0,UniRef90_B7PGI8
A0A023GNK2,UniRef90_A0A023FM42
A0A023GNK3,UniRef90_G3MM88
A0A023GNK4,UniRef90_A0A023GNK4
A0A023GNK8,UniRef90_L7MAH7
A0A023GNL0,UniRef90_L7MFS1
A0A023GNL1,UniRef90_B7PYR8
A0A023GNL2,UniRef90_A0A023GNL2
A0A023GNL3,UniRef90_A0A023FWX3
A0A023GNL5,UniRef90_A0A023GNL5
A0A023GNL6,UniRef90_A0A023GNL6
A0A023GNL9,UniRef90_A0A023GNL9
A0A023GNM1,UniRef90_L7LXA4
A0A023GNM2,UniRef90_E0VJX6
A0A023GNM4,UniRef90_A0A023GNM4
A0A023GNM5,UniRef90_G3MSN0
A0A023GNM7,UniRef90_G3MLH5
A0A023GNN2,UniRef90_L7M8E3
A0A023GNN3,UniRef90_A0A023GNN3
A0A023GNN4,UniRef90_A0A023GNN4
A0A023GNN7,UniRef90_G3MF25
A0A023GNP0,UniRef90_A0A023GNP0
A0A023GNP3,UniRef90_B7PEI3
A0A023GNP7,UniRef90_F5HR84
A0A023GNP9,UniRef90_A0A023GNP9
A0A023GNQ2,UniRef90_A0A023GNQ2
A0A023GNQ4,UniRef90_A0A023FZZ7
A0A023GNQ5,UniRef90_A0A023FNX9
A0A023GNQ6,UniRef90_A0A023GNQ6
A0A023GNR1,UniRef90_A0A023FL39
A0A023GNR2,UniRef90_A0A023GNR2
A0A023GNR6,UniRef90_G3MLV0
A0A023GNR9,UniRef90_A0A023GNR9
A0A023GNS0,UniRef90_G3MIJ1
A0A023GNS1,UniRef90_G3MPT6
A0A023GNS2,UniRef90_A0A023GNS2
A0A023GNS3,UniRef90_A0A023GC89
A0A023GNS6,UniRef90_A0A023GNS6
A0A023GNS7,UniRef90_A0A023GNS7
A0A023GNT0,UniRef90_A0A023GNT0
A0A023GNT1,UniRef90_B7QGL8
A0A023GNT2,UniRef90_L7MDQ3
A0A023GNT3,UniRef90_A0A023FNU7
A0A023GNU3,UniRef90_A0A023GNU3
A0A023GNU4,UniRef90_A0A023GNU4
A0A023GNU7,UniRef90_A0A023GNU7
A0A023GNV2,UniRef90_L7M7D0
A0A023GNV4,UniRef90_A0A023GNV4
A0A023GNV5,UniRef90_G3MHW4
A0A023GNV7,UniRef90_A0A023GNV7
A0A023GNW2,UniRef90_B7P9E4
A0A023GNW3,UniRef90_A0A023GNW3
A0A023GNW6,UniRef90_G3MHG2
A0A023GNW8,UniRef90_A0A023GNW8
A0A023GNW9,UniRef90_A0A023GNW9
A0A023GNX1,UniRef90_B7PJA3
A0A023GNX4,UniRef90_U3ISA8
A0A023GNX9,UniRef90_B7P4Q7
A0A023GNY3,UniRef90_A0A023GNY3
A0A023GNY4,UniRef90_L7M7C3
A0A023GNY6,UniRef90_Q3UDS0
A0A023GNZ3,UniRef90_A0A023FXV4
A0A023GNZ4,UniRef90_L7M9S7
A0A023GNZ5,UniRef90_B7P1V3
A0A023GP03,UniRef90_A0A023GP03
A0A023GP06,UniRef90_B7PX42
A0A023GP07,UniRef90_A0A023GP07
A0A023GP12,UniRef90_A0A023GP12
A0A023GP13,UniRef90_L7MBK8
A0A023GP15,UniRef90_B7QI01
A0A023GP17,UniRef90_A0A023GP17
A0A023GP19,UniRef90_G3MKA7
A0A023GP22,UniRef90_A0A023GP22
A0A023GP24,UniRef90_A0A023GP24
A0A023GP26,UniRef90_A0A023GP26
A0A023GP27,UniRef90_A0A023GP27
A0A023GP30,UniRef90_A0A023GP30
A0A023GP31,UniRef90_G3MSV1
A0A023GP33,UniRef90_A0A023GP33
A0A023GP35,UniRef90_A0A023GP35
A0A023GP37,UniRef90_A0A023GP37
A0A023GP40,UniRef90_B7QGW7
A0A023GP41,UniRef90_A0A023GP41
A0A023GP46,UniRef90_G3MSB2
A0A023GP47,UniRef90_G3MQH5
A0A023GP49,UniRef90_A0A023GP49
A0A023GP51,UniRef90_A0A023GP51
A0A023GP52,UniRef90_B7QCB7
A0A023GP53,UniRef90_A0A023GP53
A0A023GP56,UniRef90_A0A023GP56
A0A023GP57,UniRef90_L7M295
A0A023GP58,UniRef90_A0A023GP58
A0A023GP61,UniRef90_A0A023GP61
A0A023GP62,UniRef90_A0A023GP62
A0A023GP64,UniRef90_A0A023GP64
A0A023GP67,UniRef90_A0A023GP67
A0A023GP69,UniRef90_A0A023GP69
A0A023GP70,UniRef90_A0A023GP70
A0A023GP73,UniRef90_A0A023GP73
A0A023GP74,UniRef90_A0A023GP74
A0A023GP75,UniRef90_A0A023GNC7
A0A023GP85,UniRef90_A0A023GP85
A0A023GP87,UniRef90_A0A023GP87
A0A023GP89,UniRef90_L7M378
A0A023GP98,UniRef90_G3MKV3
A0A023GPA1,UniRef90_A0A023FL44
A0A023GPA5,UniRef90_A0A023GPA5
A0A023GPA6,UniRef90_A0A023G3T0
A0A023GPA7,UniRef90_A0A023GPA7
A0A023GPA8,UniRef90_F0JA24
A0A023GPB3,UniRef90_A0A023GPB3
A0A023GPB4,UniRef90_A0A023GPB4
A0A023GPB7,UniRef90_L7M4T3
A0A023GPC3,UniRef90_A0A023GPC3
A0A023GPD3,UniRef90_A0A023GPD3
A0A023GPE4,UniRef90_B7Q5I3
A0A023GPG0,UniRef90_A0A023GPG0
A0A023GPG4,UniRef90_A0A023GPG4
A0A023GPG6,UniRef90_A0A023GPG6
A0A023GPH0,UniRef90_A0A023GPH0
A0A023GPH2,UniRef90_A0A023GPH2
A0A023GPH3,UniRef90_G3MM75
A0A023GPH4,UniRef90_A0A023GPH4
A0A023GPH8,UniRef90_X5CR39
A0A023GPI1,UniRef90_A0A023GPI1
A0A023GPI2,UniRef90_A0A023GPI2
A0A023JC97,UniRef90_A0A023JC97
A0A023JCK5,UniRef90_L7MDC9
A0A023JCU7,UniRef90_B7P3J7
A0A023NL46,UniRef90_A0A023NL46
A0A034WTS6,UniRef90_A0A034WTS6
A0A034WTT1,UniRef90_A0A034WTT1
A0A034WTT6,UniRef90_A0A034WTT6
A0A034WTT9,UniRef90_A0A034WTT9
A0A034WTV5,UniRef90_A0A034WTV5
A0A034WTW0,UniRef90_A0A034WTW0
A0A034WTW4,UniRef90_A0A034WTW4
A0A034WTW9,UniRef90_A0A034WTW9
A0A034WTX6,UniRef90_A0A034WTX6
A0A034WTX9,UniRef90_A0A034WTX9
A0A034WTZ9,UniRef90_A0A034WTZ9
A0A034WU04,UniRef90_A0A034WU04
A0A034WU15,UniRef90_A0A034WU15
A0A034WU30,UniRef90_L7M096
A0A034WU36,UniRef90_A0A034WU36
A0A034WU40,UniRef90_A0A034WU40
A0A034WU66,UniRef90_A0A034WU66
A0A034WU73,UniRef90_A0A034WU73
A0A034WU77,UniRef90_Q8I7W8
A0A034WU82,UniRef90_A0A034WU82
A0A034WWF8,UniRef90_A0A034WWF8
A0A034WWG1,UniRef90_A0A034WWG1
A0A034WWG5,UniRef90_A0A034WWG5
A0A034WWH5,UniRef90_A0A034WTU3
A0A034WWI2,UniRef90_A0A034WWI2
A0A034WWI5,UniRef90_A0A034WWI5
A0A034WWI8,UniRef90_A0A034WWI8
A0A034WWJ2,UniRef90_A0A034WWJ2
A0A034WWJ8,UniRef90_A0A034WWJ8
A0A034WWK3,UniRef90_L7M6Q8
A0A034WWL8,UniRef90_A0A034WWL8
A0A034WWM1,UniRef90_A0A034WWM1
A0A034WWM4,UniRef90_A0A034WWM4
A0A034WWM8,UniRef90_A0A034WWM8
A0A034WWP9,UniRef90_A0A034WWP9
A0A034WWQ3,UniRef90_A0A034WXY4
A0A034WWQ7,UniRef90_A0A034WWQ7
A0A034WWR2,UniRef90_A0A034WWR2
A0A034WWT4,UniRef90_A0A034WWT4
A0A034WWU3,UniRef90_A0A023FY55
A0A034WX72,UniRef90_A0A034WX72
A0A034WX82,UniRef90_D0E0G4
A0A034WX87,UniRef90_A0A034WX87
A0A034WX98,UniRef90_A0A034WX98
A0A034WXA7,UniRef90_A0A034WXA7
A0A034WXB2,UniRef90_A0A034WXB2
A0A034WXD5,UniRef90_A0A034WXD5
A0A034WXE8,UniRef90_A0A034WXE8
A0A034WXF1,UniRef90_A0A034WXF1
A0A034WXF5,UniRef90_A0A034WXF5
A0A034WXG0,UniRef90_A0A034WXG0
A0A034WXG5,UniRef90_A0A034WXG5
A0A034WXH1,UniRef90_A0A034WXH1
A0A034WXH7,UniRef90_A0A034WXH7
A0A034WXI1,UniRef90_L7MMY3
A0A034WXL2,UniRef90_A0A034WXL2
A0A034WXL7,UniRef90_A0A034WXL7
A0A034WXM1,UniRef90_A0A034WXM1
A0A034WXM3,UniRef90_A0A034WXM3
A0A034WXM8,UniRef90_A0A034WXM8
A0A034WXN5,UniRef90_A0A034WXN5
A0A034WXP4,UniRef90_A0A034WXP4
A0A034WXP9,UniRef90_A0A034WXP9
A0A034WXQ2,UniRef90_A0A034WXQ2
A0A034WXQ7,UniRef90_A0A034WXQ7
A0A034WXR2,UniRef90_A0A034WXR2
A0A034WXS2,UniRef90_A0A034WXS2
A0A034WXT5,UniRef90_A0A034WXT5
A0A034WXU0,UniRef90_L7M4L2
A0A034WXU5,UniRef90_A0A034WXU5
A0A034WXU9,UniRef90_A0A034WXU9
A0A034WXV3,UniRef90_A0A034WXV3
A0A034WXW3,UniRef90_A0A034WXW3
A0A034WXW8,UniRef90_A0A034WXW8
A0A034WXZ4,UniRef90_A0A034WXZ4
A0A034WXZ9,UniRef90_A0A034WXZ9
A0A034WY09,UniRef90_A0A034WY09
A0A034WYT5,UniRef90_A0A034WYT5
A0A034WYT9,UniRef90_A0A034WYT9
A0A034WYU7,UniRef90_A0A034WYU7
A0A034WYV5,UniRef90_A0A034WYV5
A0A034WYW0,UniRef90_A0A034WYW0
A0A034WYX5,UniRef90_A0A034WYX5
A0A034WYY2,UniRef90_A0A034WYY2
A0A034WYY5,UniRef90_A0A034WYY5
A0A034WYZ2,UniRef90_F0JAB8
A0A034WZ07,UniRef90_A0A034WZ07
A0A034WZ12,UniRef90_A0A034WZ12
A0A034WZ19,UniRef90_A0A034WZ19
A0A034WZ28,UniRef90_A0A034WZ28
A0A034WZ42,UniRef90_A0A034WZ42
A0A034WZ46,UniRef90_A0A034WZ46
A0A034WZ51,UniRef90_A0A034WZ51
A0A034WZ55,UniRef90_A0A034WXV3
A0A034WZ65,UniRef90_A0A034WZ65
A0A034WZ74,UniRef90_A0A034WZ74
A0A034WZ79,UniRef90_A0A034WZ79
A0A034WZ83,UniRef90_A0A034WZ83
A0A068LER5,UniRef90_Q45R47
A0A068LGB8,UniRef90_Q45R51
A0A068LJY7,UniRef90_B1GTW5
A0A076EAZ7,UniRef90_B7PD52
A0A076W1J9,UniRef90_A0A076W1J9
A0A088BCU7,UniRef90_A0A088BCU7
A0A088BD76,UniRef90_A0A088BD76
A0A090X7E4,UniRef90_A0A090X7E4
A0A090X7E6,UniRef90_B7PH05
A0A090X7I0,UniRef90_A0A090X7I0
A0A090X7I2,UniRef90_A0A090X7I2
A0A090X7L3,UniRef90_A0A090X7L3
A0A090X7L9,UniRef90_A0A090X7L9
A0A090X7M8,UniRef90_A0A090X7M8
A0A090X7N0,UniRef90_A0A090X7N0
A0A090X7N1,UniRef90_A0A090X7N1
A0A090X7N5,UniRef90_A0A090X7N5
A0A090X7P0,UniRef90_A0A090X7P0
A0A090X7P2,UniRef90_A0A090X7P2
A0A090X7Q0,UniRef90_A0A090X7Q0
A0A090X7Q1,UniRef90_A0A090X7Q1
A0A090X7Q5,UniRef90_A0A090X7Q5
A0A090X7Q9,UniRef90_A0A090X7Q9
A0A090X7R2,UniRef90_A0A090X7R2
A0A090X7T5,UniRef90_A0A090X7T5
A0A090X7T7,UniRef90_A0A090X7T7
A0A090X7V1,UniRef90_A0A090X7V1
A0A090X7V5,UniRef90_A0A090X7V5
A0A090X7Y6,UniRef90_A0A090X7Y6
A0A090X801,UniRef90_A0A090X801
A0A090X810,UniRef90_A0A090X810
A0A090X824,UniRef90_A0A090X824
A0A090X833,UniRef90_A0A090X833
A0A090X846,UniRef90_A0A090X846
A0A090X847,UniRef90_A0A090X847
A0A090X855,UniRef90_A0A090X855
A0A090X866,UniRef90_A0A090X866
A0A090X870,UniRef90_A0A090X870
A0A090X878,UniRef90_V5HRI8
A0A090X879,UniRef90_A0A090X8A6
A0A090X891,UniRef90_A0A090X891
A0A090X892,UniRef90_A0A090X892
A0A090X899,UniRef90_A0A090X899
A0A090X8A1,UniRef90_A0A090X8A1
A0A090X8B8,UniRef90_A0A090X8B8
A0A090X8C1,UniRef90_A0A090X8C1
A0A090X8D9,UniRef90_A0A090X8D9
A0A090X8E6,UniRef90_A0A090X8E6
A0A090X8F8,UniRef90_A0A090X8F8
A0A090X8G5,UniRef90_A0A090X8G5
A0A090X8G6,UniRef90_A0A090X8G6
A0A090X8H0,UniRef90_A0A090X8H0
A0A090X8H4,UniRef90_A0A090X8H4
A0A090X8H5,UniRef90_A0A090X8H5
A0A090X8H6,UniRef90_A0A090X8H6
A0A090X8H9,UniRef90_A0A090X8H9
A0A090X8I2,UniRef90_A0A090X8I2
A0A090X8J8,UniRef90_A0A090X8J8
A0A090X8K2,UniRef90_B7P2V3
A0A090X8K4,UniRef90_A0A090X8K4
A0A090X8M6,UniRef90_A0A090X8M6
A0A090X8N6,UniRef90_A0A090X8N6
A0A090X8S0,UniRef90_A0A090X8S0
A0A090X8T1,UniRef90_A0A090X8T1
A0A090X8T3,UniRef90_A0A090X8T3
A0A090X8T5,UniRef90_A0A090X8T5
A0A090X8U1,UniRef90_A0A090X8U1
A0A090X8U2,UniRef90_A0A090X8U2
A0A090X8U3,UniRef90_A0A090X8U3
A0A090X8U8,UniRef90_A0A090X8U8
A0A090X8V9,UniRef90_A0A090X8V9
A0A090X8W0,UniRef90_A0A090X8W0
A0A090X8X2,UniRef90_A0A090X8X2
A0A090X8X8,UniRef90_A0A090X8X8
A0A090X8Y6,UniRef90_A0A090X8Y6
A0A090X8Z5,UniRef90_A0A090X8Z5
A0A090X904,UniRef90_A0A090XBU5
A0A090X910,UniRef90_A0A090X910
A0A090X911,UniRef90_A0A090X911
A0A090X912,UniRef90_A0A090X912
A0A090X916,UniRef90_V5HR48
A0A090X924,UniRef90_A0A090X924
A0A090X927,UniRef90_A0A090X927
A0A090X930,UniRef90_A0A090X930
A0A090X934,UniRef90_A0A090X934
A0A090X940,UniRef90_A0A090X940
A0A090X950,UniRef90_A0A090X950
A0A090X952,UniRef90_A0A090X952
A0A090X954,UniRef90_A0A090X954
A0A090X958,UniRef90_A0A090X958
A0A090X959,UniRef90_A0A090X959
A0A090X968,UniRef90_B7PJ66
A0A090X988,UniRef90_A0A090X988
A0A090X9B7,UniRef90_A0A090X9B7
A0A090X9C8,UniRef90_A0A090X9C8
A0A090X9D5,UniRef90_A0A090X9D5
A0A090X9G8,UniRef90_A0A090X9G8
A0A090X9I7,UniRef90_A0A090X9I7
A0A090X9J7,UniRef90_A0A090X9J7
A0A090X9J8,UniRef90_A0A090X9J8
A0A090X9K1,UniRef90_A0A090X9K1
A0A090X9K6,UniRef90_A0A090X9K6
A0A090X9L6,UniRef90_A0A090X9L6
A0A090X9M6,UniRef90_A0A090X9M6
A0A090X9M7,UniRef90_A0A090X9M7
A0A090X9M8,UniRef90_A0A090X9M8
A0A090X9N6,UniRef90_A0A090X9N6
A0A090X9P2,UniRef90_A0A090X9P2
A0A090X9Q1,UniRef90_A0A090X9Q1
A0A090X9R0,UniRef90_A0A090X9R0
A0A090X9R2,UniRef90_A0A090X9R2
A0A090X9U0,UniRef90_A0A090X9U0
A0A090X9U1,UniRef90_A0A090X9U1
A0A090X9V3,UniRef90_A0A090X9V3
A0A090X9V6,UniRef90_A0A090X9V6
A0A090X9Z1,UniRef90_B7PC44
A0A090X9Z2,UniRef90_A0A090X9Z2
A0A090XA18,UniRef90_A0A090XA18
A0A090XA26,UniRef90_A0A090XA26
A0A090XA37,UniRef90_A0A090XA37
A0A090XA40,UniRef90_A0A090XA40
A0A090XA42,UniRef90_A0A090XA42
A0A090XA64,UniRef90_A0A090XA64
A0A090XA70,UniRef90_A0A090XA70
A0A090XA73,UniRef90_A0A090X8S5
A0A090XA77,UniRef90_A0A090XA77
A0A090XA79,UniRef90_A0A090XA79
A0A090XA81,UniRef90_B7Q7V1
A0A090XA88,UniRef90_A0A090XA88
A0A090XA95,UniRef90_A0A090XA95
A0A090XAA6,UniRef90_A0A090XAA6
A0A090XAA8,UniRef90_A0A090XAA8
A0A090XAB2,UniRef90_A0A090XAB2
A0A090XAC0,UniRef90_A0A090XAC0
A0A090XAC9,UniRef90_A0A090XAC9
A0A090XAD2,UniRef90_A0A090XAD2
A0A090XAE1,UniRef90_A0A090XAE1
A0A090XAI3,UniRef90_A0A090XAI3
A0A090XAI4,UniRef90_A0A090XAI4
A0A090XAK5,UniRef90_A0A090XAK5
A0A090XAK7,UniRef90_A0A090XAK7
A0A090XAK9,UniRef90_A0A090XAK9
A0A090XAL0,UniRef90_B7QBI4
A0A090XAL8,UniRef90_A0A090XAL8
A0A090XAM5,UniRef90_A0A090XAM5
A0A090XAM8,UniRef90_A0A090XAM8
A0A090XAN4,UniRef90_A0A090XAN4
A0A090XAP4,UniRef90_A0A090XAP4
A0A090XAP8,UniRef90_A0A090XAP8
A0A090XAQ6,UniRef90_A0A090XAQ6
A0A090XAT7,UniRef90_A0A090XAT7
A0A090XAU1,UniRef90_A0A090XAU1
A0A090XAU4,UniRef90_A0A090XAU4
A0A090XAU6,UniRef90_A0A090XAU6
A0A090XAU9,UniRef90_A0A090XAU9
A0A090XAW0,UniRef90_A0A090XAW0
A0A090XAW2,UniRef90_A0A090XAW2
A0A090XAW7,UniRef90_A0A090XAW7
A0A090XAW8,UniRef90_A0A090XAW8
A0A090XAW9,UniRef90_A0A090XAW9
A0A090XAX4,UniRef90_A0A090XAX4
A0A090XAX5,UniRef90_A0A090XAX5
A0A090XAX7,UniRef90_A0A090XAX7
A0A090XAY4,UniRef90_A0A090XAY4
A0A090XB06,UniRef90_A0A090XB06
A0A090XB09,UniRef90_A0A090XB09
A0A090XB14,UniRef90_A0A090XB14
A0A090XB22,UniRef90_A0A090XB22
A0A090XB30,UniRef90_A0A090XB30
A0A090XB38,UniRef90_A0A090XB38
A0A090XB39,UniRef90_A0A090XB39
A0A090XB44,UniRef90_A0A090XB44
A0A090XB50,UniRef90_A0A090XB50
A0A090XB63,UniRef90_A0A090XB63
A0A090XB76,UniRef90_A0A090XB76
A0A090XB78,UniRef90_A0A090XCM7
A0A090XB93,UniRef90_A0A090XB93
A0A090XB94,UniRef90_A0A090XB94
A0A090XBB3,UniRef90_A0A090XBB3
A0A090XBB4,UniRef90_A0A090XBB4
A0A090XBB9,UniRef90_A0A090XBB9
A0A090XBC8,UniRef90_A0A090XBC8
A0A090XBC9,UniRef90_A0A090XBC9
A0A090XBD1,UniRef90_A0A090XBD1
A0A090XBE1,UniRef90_A0A090XBE1
A0A090XBE3,UniRef90_A0A090XBE3
A0A090XBE8,UniRef90_A0A090XBE8
A0A090XBF1,UniRef90_A0A090XBF1
A0A090XBF3,UniRef90_A0A090XBF3
A0A090XBF5,UniRef90_A0A090XBF5
A0A090XBG7,UniRef90_A0A090XBG7
A0A090XBG8,UniRef90_A0A090XBG8
A0A090XBG9,UniRef90_A0A090XBG9
A0A090XBH0,UniRef90_A0A090XBH0
A0A090XBH7,UniRef90_A0A090XBH7
A0A090XBJ3,UniRef90_A0A090XBJ3
A0A090XBK6,UniRef90_A0A090XBK6
A0A090XBL4,UniRef90_A0A090XBL4
A0A090XBL5,UniRef90_A0A090XBL5
A0A090XBM1,UniRef90_A0A090XBM1
A0A090XBN6,UniRef90_A0A090XBN6
A0A090XBN9,UniRef90_A0A090XBN9
A0A090XBQ5,UniRef90_A0A090XDR4
A0A090XBR3,UniRef90_B7PZI5
A0A090XBS1,UniRef90_A0A090XBS1
A0A090XBT4,UniRef90_A0A090XBT4
A0A090XBU9,UniRef90_A0A090XBU9
A0A090XBW5,UniRef90_A0A090XBW5
A0A090XBX2,UniRef90_A0A090XBX2
A0A090XBY6,UniRef90_A0A090XBY6
A0A090XC05,UniRef90_B7PJA3
A0A090XC52,UniRef90_A0A090XC52
A0A090XC60,UniRef90_A0A090XC60
A0A090XC83,UniRef90_A0A090XC83
A0A090XC86,UniRef90_A0A090XC86
A0A090XC90,UniRef90_A0A090XC90
A0A090XC93,UniRef90_A0A090XC93
A0A090XCA2,UniRef90_A0A090XCA2
A0A090XCB1,UniRef90_A0A090XCB1
A0A090XCB8,UniRef90_A0A090XCB8
A0A090XCC5,UniRef90_A0A090XCC5
A0A090XCD5,UniRef90_A0A090XCD5
A0A090XCD8,UniRef90_A0A090XCD8
A0A090XCE0,UniRef90_A0A090XCE0
A0A090XCE1,UniRef90_A0A090XCE1
A0A090XCE2,UniRef90_A0A090XCE2
A0A090XCE4,UniRef90_A0A090XCE4
A0A090XCG4,UniRef90_A0A090XCG4
A0A090XCH8,UniRef90_A0A090XCH8
A0A090XCI1,UniRef90_A0A090XCI1
A0A090XCI2,UniRef90_A0A090XCI2
A0A090XCJ0,UniRef90_A0A090XCJ0
A0A090XCJ2,UniRef90_A0A090XCJ2
A0A090XCJ8,UniRef90_A0A090XCJ8
A0A090XCK8,UniRef90_A0A090XCK8
A0A090XCL0,UniRef90_A0A090XCL0
A0A090XCL2,UniRef90_A0A090XCL2
A0A090XCL3,UniRef90_A0A090XCL3
A0A090XCL4,UniRef90_A0A090XCL4
A0A090XCL7,UniRef90_A0A090XCL7
A0A090XCL9,UniRef90_A0A090XCL9
A0A090XCP5,UniRef90_A0A090XCP5
A0A090XCP9,UniRef90_A0A090XCP9
A0A090XCQ0,UniRef90_A0A090XCQ0
A0A090XCR8,UniRef90_A0A090XCR8
A0A090XCS0,UniRef90_A0A090XCS0
A0A090XCS6,UniRef90_A0A090XCS6
A0A090XCS7,UniRef90_A0A090XCS7
A0A090XCT1,UniRef90_A0A090XCT1
A0A090XCT8,UniRef90_A0A090XCT8
A0A090XCV5,UniRef90_A0A090XCV5
A0A090XCV6,UniRef90_A0A090XCV6
A0A090XCX6,UniRef90_V5IE47
A0A090XCZ0,UniRef90_A0A090XCZ0
A0A090XCZ1,UniRef90_A0A090XCZ1
A0A090XD16,UniRef90_A0A090XD16
A0A090XD24,UniRef90_B7QDM3
A0A090XD25,UniRef90_A0A090XD25
A0A090XD31,UniRef90_A0A090XD31
A0A090XD46,UniRef90_A0A090XD46
A0A090XD49,UniRef90_A0A090XD49
A0A090XD64,UniRef90_A0A090XD64
A0A090XD70,UniRef90_A0A090XD70
A0A090XD96,UniRef90_A0A090XD96
A0A090XDB2,UniRef90_A0A090XDB2
A0A090XDB4,UniRef90_A0A090XDB4
A0A090XDB5,UniRef90_A0A090XDB5
A0A090XDC1,UniRef90_A0A090XDC1
A0A090XDC2,UniRef90_A0A090XDC2
A0A090XDC9,UniRef90_A0A090XDC9
A0A090XDD2,UniRef90_A0A090XDD2
A0A090XDE0,UniRef90_A0A090XDE0
A0A090XDF7,UniRef90_A0A090XDF7
A0A090XDG4,UniRef90_A0A090X889
A0A090XDH5,UniRef90_A0A090XDH5
A0A090XDM7,UniRef90_A0A090XDM7
A0A090XDM9,UniRef90_A0A090XDM9
A0A090XDN5,UniRef90_A0A090XDN5
A0A090XDN9,UniRef90_A0A090XDN9
A0A090XDP3,UniRef90_A0A090XDP3
A0A090XDQ0,UniRef90_A0A090XDQ0
A0A090XDQ9,UniRef90_V5H234
A0A090XDR8,UniRef90_A0A090XDR8
A0A090XDR9,UniRef90_A0A090XDR9
A0A090XDT0,UniRef90_A0A090XDT0
A0A090XDT2,UniRef90_B7P1Y6
A0A090XDT5,UniRef90_A0A090XDT5
A0A090XDT7,UniRef90_A0A090XDT7
A0A090XDT8,UniRef90_A0A090XDT8
A0A090XDU0,UniRef90_A0A090XDU0
A0A090XDU1,UniRef90_A0A090XDU1
A0A090XDU6,UniRef90_A0A090XDU6
A0A090XDU8,UniRef90_A0A090XD62
A0A090XDV0,UniRef90_A0A090XDV0
A0A090XDV1,UniRef90_A0A090XDV1
A0A090XDV6,UniRef90_A0A090XDV6
A0A090XDX6,UniRef90_A0A090XDX6
A0A090XDZ1,UniRef90_A0A090XDZ1
A0A090XDZ3,UniRef90_A0A090XDZ3
A0A090XDZ7,UniRef90_A0A090XDZ7
A0A090XDZ8,UniRef90_A0A090XDZ8
A0A090XE03,UniRef90_A0A090XE03
A0A090XE13,UniRef90_A0A090XE13
A0A090XE19,UniRef90_A0A090XE19
A0A090XE20,UniRef90_V5GYT9
A0A090XE27,UniRef90_A0A090XE27
A0A090XE39,UniRef90_A0A090XE39
A0A090XE44,UniRef90_B7P491
A0A090XE49,UniRef90_A0A090XE49
A0A090XE57,UniRef90_A0A090XE57
A0A090XE60,UniRef90_V5IBU6
A0A090XE65,UniRef90_A0A090XE65
A0A090XE66,UniRef90_A0A090XE66
A0A090XE82,UniRef90_A0A090XE82
A0A090XE84,UniRef90_A0A090XE84
A0A090XE88,UniRef90_A0A090XE88
A0A090XE99,UniRef90_A0A090XE99
A0A090XEA3,UniRef90_A0A090XEA3
A0A090XEA5,UniRef90_A0A090XEA5
A0A090XEB1,UniRef90_A0A090XEB1
A0A090XEB8,UniRef90_A0A090XEB8
A0A090XEB9,UniRef90_A0A090XEB9
A0A090XED0,UniRef90_A0A090XED0
A0A090XED4,UniRef90_A0A090XED4
A0A090XED5,UniRef90_A0A090XED5
A0A090XED7,UniRef90_A0A090XED7
A0A090XEE6,UniRef90_A0A090XEE6
A0A090XEF0,UniRef90_A0A090XEF0
A0A090XEG5,UniRef90_A0A090XEG5
A0A090XEG8,UniRef90_A0A090XEG8
A0A090XEH8,UniRef90_B7QDB7
A0A090XEJ3,UniRef90_A0A090XEJ3
A0A090XEJ4,UniRef90_A0A090XEJ4
A0A090XEJ8,UniRef90_A0A090XEJ8
A0A090XEJ9,UniRef90_A0A090XEJ9
A0A090XEK1,UniRef90_A0A090XEK1
A0A090XEL3,UniRef90_A0A090XEL3
A0A090XEL5,UniRef90_A0A090XEL5
A0A090XEM2,UniRef90_A0A090XEM2
A0A090XEM4,UniRef90_A0A090XEM4
A0A090XEN1,UniRef90_A0A090XEN1
A0A090XEN3,UniRef90_A0A090X965
A0A090XEN5,UniRef90_A0A090XEN5
A0A090XEQ1,UniRef90_A0A090XEQ1
A0A090XET0,UniRef90_A0A090XET0
A0A090XEV7,UniRef90_A0A090XEV7
A0A090XEW3,UniRef90_A0A090XEW3
A0A090XEX8,UniRef90_A0A090XEX8
A0A090XEZ0,UniRef90_A0A090XEZ0
A0A090XEZ9,UniRef90_A0A090XEZ9
A0A090XF03,UniRef90_A0A090XF03
A0A090XF20,UniRef90_A0A090XF20
A0A090XF33,UniRef90_A0A090XF33
A0A090XF35,UniRef90_A0A090XF35
A0A090XF40,UniRef90_A0A090XDG5
A0A090XF47,UniRef90_A0A090XF47
A0A090XF48,UniRef90_A0A090XF48
A0A090XF51,UniRef90_A0A090XF51
A0A090XF61,UniRef90_A0A090XF61
A0A090XF75,UniRef90_A0A090XB34
A0A090XF83,UniRef90_A0A090XF83
A0A090XF91,UniRef90_A0A090XD47
A0A090XF97,UniRef90_A0A090XF97
A0A090XF99,UniRef90_A0A090XF99
A0A090XFA4,UniRef90_A0A090XFA4
A0A090XFA7,UniRef90_A0A090XFA7
A0A090XFB7,UniRef90_A0A090XFB7
A0A090XFD1,UniRef90_A0A090XFD1
A0A090XFD4,UniRef90_A0A090XFD4
A0A090XFE7,UniRef90_A0A090XFE7
